,id,test_class,train_class,mag,k,M,B,result_by_mag
8454,74,M,M,0.7681252303595043,19,0.46558619192916856,0.8106524279497086,M
8455,74,M,M,0.8781590806313908,20,0.4862148363642797,0.8106524279497086,M
8456,74,M,M,0.9098469836636435,21,0.5063877957594874,0.8106524279497086,M
8457,74,M,M,0.9098469836636435,22,0.524726849755131,0.8106524279497086,M
8458,74,M,M,0.9330893143270501,23,0.5424817395191274,0.8106524279497086,M
8459,74,M,M,0.9330893143270501,24,0.5587570551361242,0.8106524279497086,M
8460,74,M,M,0.9460895383438958,25,0.5742503544644351,0.8106524279497086,M
8461,74,M,M,0.9460895383438958,26,0.588551861536722,0.8106524279497086,M
8462,74,M,M,0.9669912485599809,27,0.6025681351301762,0.8106524279497086,M
8463,74,M,M,0.9669912485599809,28,0.6155832463240978,0.8106524279497086,M
8464,74,M,M,1.1168729776745125,29,0.6328690991292845,0.8106524279497086,M
8465,74,M,M,1.1168729776745125,30,0.6490025617474586,0.8106524279497086,M
8466,74,M,M,1.1263689179570513,31,0.6644014764638971,0.8106524279497086,M
8467,74,M,M,1.1263689179570513,32,0.6788379590105582,0.8106524279497086,M
8468,74,M,M,1.145709709367563,33,0.6929855878092553,0.8106524279497086,M
8469,74,M,M,1.145709709367563,34,0.7063010031492055,0.8106524279497086,M
8470,74,M,B,1.2765897571767928,35,0.7063010031492055,1.2765897571767928,M
8471,74,M,M,1.4035086071766718,36,0.7262212204071331,1.2765897571767928,M
8472,74,M,M,1.4035086071766718,37,0.7450347589285092,1.2765897571767928,M
8473,74,M,M,1.4284168152186754,38,0.7635045442336488,1.2765897571767928,M
8474,74,M,B,1.4668495042882352,39,0.7635045442336488,1.371719630732514,M
8475,74,M,B,1.4668495042882352,40,0.7635045442336488,1.403429588584421,M
8476,74,M,M,1.5724343949540847,41,0.7847921718841866,1.403429588584421,M
8477,74,M,M,1.5724343949540847,42,0.8049881263218762,1.403429588584421,M
8478,74,M,B,1.7813172759362634,43,0.8049881263218762,1.4979015104223816,M
8479,74,M,B,1.8089424090052244,44,0.8049881263218762,1.5601096901389502,M
8480,74,M,M,1.818638937297453,45,0.8303293965962656,1.5601096901389502,M
8481,74,M,M,1.8252801801217504,46,0.8545964888773749,1.5601096901389502,M
8482,74,M,M,1.8252801801217504,47,0.8777080053355745,1.5601096901389502,M
8483,74,M,M,1.8634180590844291,48,0.9006314949576408,1.5601096901389502,M
8484,74,M,B,1.932512290602713,49,0.9006314949576408,1.622176790216244,M
8485,74,M,B,1.932512290602713,50,0.9006314949576408,1.6665104331285967,M
8486,74,M,M,2.0303668198943403,51,0.9263072977971113,1.6665104331285967,M
8487,74,M,B,2.0340600637031714,52,0.9263072977971113,1.7124541369504185,M
8488,74,M,B,2.0340600637031714,53,0.9263072977971113,1.7481881288118355,M
8489,74,M,M,2.039552155241902,54,0.9510460724069955,1.7481881288118355,M
8490,74,M,M,2.039552155241902,55,0.9747092481207977,1.7481881288118355,M
8491,74,M,B,2.1069602600199384,56,0.9747092481207977,1.7840653419326458,M
8492,74,M,B,2.1069602600199384,57,0.9747092481207977,1.813419425395127,M
8493,74,M,M,2.1080604274347143,58,0.9988231029998172,1.813419425395127,M
8494,74,M,B,2.3078653146080246,59,0.9988231029998172,1.8546232494962016,M
8495,74,M,B,2.3078653146080246,60,0.9988231029998172,1.8894880237355725,M
8496,74,M,B,2.3352939380628635,61,0.9988231029998172,1.9213313033303792,M
8497,74,M,B,2.343721284433344,62,0.9988231029998172,1.94949063540391,M
8498,74,M,B,2.4680604886675606,63,0.9988231029998172,1.9819012512328882,M
8499,74,M,B,2.510277309037871,64,0.9988231029998172,2.012982195809652,M
8500,74,M,B,2.510277309037871,65,0.9988231029998172,2.040609702100108,M
8501,74,M,M,2.686477283605546,66,1.03398256509577,2.040609702100108,M
8502,74,M,M,2.686477283605546,67,1.0677069471061735,2.040609702100108,M
8503,74,M,B,2.726529905869532,68,1.0677069471061735,2.0767107654563937,M
8504,74,M,B,2.7411023048259895,69,1.0677069471061735,2.1099303424248737,M
8505,74,M,B,2.7524895152006983,70,1.0677069471061735,2.1405283982713414,M
8506,74,M,B,2.7524895152006983,71,1.0677069471061735,2.1683448126772213,M
8507,74,M,B,2.820707775732057,72,1.0677069471061735,2.196708419766562,M
8508,74,M,B,2.884534706691696,73,1.0677069471061735,2.2253678483884425,M
8509,74,M,B,2.884534706691696,74,1.0677069471061735,2.2517345227205725,M
8510,74,M,B,2.885828799600511,75,1.0677069471061735,2.2761227641390316,M
8511,74,M,B,2.885828799600511,76,1.0677069471061735,2.2987044691561236,M
8512,74,M,B,2.920561686003903,77,1.0677069471061735,2.3209136554721157,M
8513,74,M,B,2.920561686003903,78,1.0677069471061735,2.3415911737663153,M
8514,74,M,B,3.029360719620249,79,1.0677069471061735,2.3645168252947797,M
8515,74,M,B,3.029360719620249,80,1.0677069471061735,2.385963402531085,M
8516,74,M,B,3.033748591615804,81,1.0677069471061735,2.4062066896899825,M
8517,74,M,B,3.093704406133289,82,1.0677069471061735,2.427039953824628,M
8518,74,M,B,3.0937751559293143,83,1.0677069471061735,2.44664981271006,M
8519,74,M,B,3.0937751559293143,84,1.0677069471061735,2.4651391082306096,M
8520,74,M,B,3.115597985570031,85,1.0677069471061735,2.483207410378927,M
8521,74,M,B,3.1836716551526214,86,1.0677069471061735,2.5021388764538917,M
8522,74,M,B,3.2114151898578367,87,1.0677069471061735,2.520804042596101,M
8523,74,M,B,3.2114151898578367,88,1.0677069471061735,2.538512020731017,M
8524,74,M,B,3.2636292053844818,89,1.0677069471061735,2.5566399503473534,M
8525,74,M,B,3.2636292053844818,90,1.0677069471061735,2.5738835907141127,M
8526,74,M,B,3.266436659029233,91,1.0677069471061735,2.59037294948352,M
8527,74,M,B,3.2843011171430168,92,1.0677069471061735,2.6065108138476947,M
8528,74,M,B,3.2843011171430168,93,1.0677069471061735,2.621915138922588,M
8529,74,M,B,3.295834277738859,94,1.0677069471061735,2.636891119785172,M
8530,74,M,B,3.295834277738859,95,1.0677069471061735,2.6512159710450347,M
8531,74,M,B,3.521610676096553,96,1.0677069471061735,2.669735007322727,M
8532,74,M,B,3.521610676096553,97,1.0677069471061735,2.687482417088848,M
8533,74,M,B,3.648630510106459,98,1.0677069471061735,2.7070976842932892,M
8534,74,M,B,3.648630510106459,99,1.0677069471061735,2.725928340809553,M
8535,74,M,B,3.7740242696372315,100,1.0677069471061735,2.746479241374802,M
8536,74,M,B,3.784293097772336,101,1.0677069471061735,2.7664372001516777,M
8537,74,M,B,3.784293097772336,102,1.0677069471061735,2.7856420284086716,M
8538,74,M,B,3.7867016090946786,103,1.0677069471061735,2.8041801687917456,M
8539,74,M,B,3.7867016090946786,104,1.0677069471061735,2.8220441949790716,M
8540,74,M,B,3.7997905003557557,105,1.0677069471061735,2.839503950432227,M
8541,74,M,B,3.7997905003557557,106,1.0677069471061735,2.8563510828870253,M
8542,74,M,B,3.8096747653037393,107,1.0677069471061735,2.8727876981011065,M
8543,74,M,B,3.8096747653037393,108,1.0677069471061735,2.8886671399181,M
8544,74,M,B,3.898172504191431,109,1.0677069471061735,2.9054922293226553,M
8545,74,M,B,3.898172504191431,110,1.0677069471061735,2.9217656764516517,M
8546,74,M,B,4.016671521264373,111,1.0677069471061735,2.9394254481421793,M
8547,74,M,B,4.016671521264373,112,1.0677069471061735,2.956524592159992,M
8548,74,M,B,4.189479574785082,113,1.0677069471061735,2.9757895137635093,M
8549,74,M,B,5.4672800685221565,114,1.0677069471061735,3.014120137682873,M
8550,75,B,B,0.22792380761447914,1,1.0677069471061735,0.22792380761447914,B
8551,75,B,B,0.22792380761447914,2,1.0677069471061735,0.22792380761447914,B
8552,75,B,B,0.24789520464566306,3,1.0677069471061735,0.23458093995820714,B
8553,75,B,B,0.2870587591833903,4,1.0677069471061735,0.24770039476450292,B
8554,75,B,B,0.28777311317559484,5,1.0677069471061735,0.25571493844672133,B
8555,75,B,B,0.30931669060875683,6,1.0677069471061735,0.26464856380706053,B
8556,75,B,B,0.30931669060875683,7,1.0677069471061735,0.27102972477873144,B
8557,75,B,B,0.38568615523226435,8,1.0677069471061735,0.28536177858542305,B
8558,75,B,B,0.38568615523226435,9,1.0677069471061735,0.29650893154618324,B
8559,75,B,B,0.4183805668492008,10,1.0677069471061735,0.308696095076485,B
8560,75,B,B,0.4183805668492008,11,1.0677069471061735,0.31866741069218646,B
8561,75,B,B,0.4475710635326282,12,1.0677069471061735,0.32940938176222323,B
8562,75,B,B,0.5001463682161874,13,1.0677069471061735,0.34254299610483585,B
8563,75,B,B,0.5001463682161874,14,1.0677069471061735,0.35380037982707524,B
8564,75,B,B,0.5436010767387274,15,1.0677069471061735,0.36645375962118537,B
8565,75,B,B,0.5436010767387274,16,1.0677069471061735,0.37752546694103173,B
8566,75,B,B,0.5443659011619509,17,1.0677069471061735,0.38733961013049756,B
8567,75,B,B,0.5443659011619509,18,1.0677069471061735,0.39606329296557835,B
8568,75,B,B,0.5737419548338325,19,1.0677069471061735,0.4054148014849601,B
8569,75,B,B,0.5739279130819458,20,1.0677069471061735,0.41384045706480943,B
8570,75,B,B,0.6343100625661634,21,1.0677069471061735,0.42433900970773103,B
8571,75,B,B,0.6377003012129371,22,1.0677069471061735,0.434037250230695,B
8572,75,B,B,0.6377003012129371,23,1.0677069471061735,0.4428921654907925,B
8573,75,B,B,0.6379230157589123,24,1.0677069471061735,0.45101845091863085,B
8574,75,B,B,0.6509837197674563,25,1.0677069471061735,0.4590170616725839,B
8575,75,B,B,0.7269581842622034,26,1.0677069471061735,0.46932248946449234,B
8576,75,B,B,0.7269581842622034,27,1.0677069471061735,0.4788645522347779,B
8577,75,B,B,0.7395222557291613,28,1.0677069471061735,0.4881737559310059,B
8578,75,B,B,0.7499479863725486,29,1.0677069471061735,0.4972004535324384,B
8579,75,B,B,0.7499479863725486,30,1.0677069471061735,0.5056253712937754,B
8580,75,B,M,0.7716810339157754,31,0.7716810339157754,0.5056253712937754,B
8581,75,B,M,0.7716810339157754,32,0.7716810339157754,0.5056253712937754,B
8582,75,B,B,0.817120358506159,33,0.7716810339157754,0.5156735966877233,B
8583,75,B,B,0.8200151506378249,34,0.7716810339157754,0.525184270248664,B
8584,75,B,B,0.8200151506378249,35,0.7716810339157754,0.5341185393513659,B
8585,75,B,B,0.8877403750194962,36,0.7716810339157754,0.5445191815768992,B
8586,75,B,M,0.9087988095325844,37,0.8173869591213784,0.5445191815768992,B
8587,75,B,M,0.9087988095325844,38,0.8402399217241799,0.5445191815768992,B
8588,75,B,M,0.9158047510368774,39,0.8553528875867193,0.5445191815768992,B
8589,75,B,B,0.9282715755183402,40,0.8553528875867193,0.5554835356895117,B
8590,75,B,B,0.9807187188361087,41,0.8553528875867193,0.5672956241102506,B
8591,75,B,B,0.9807187188361087,42,0.8553528875867193,0.5784692212650034,B
8592,75,B,M,0.9864745571072272,43,0.8772064991734707,0.5784692212650034,B
8593,75,B,M,0.9864745571072272,44,0.892816221735436,0.5784692212650034,B
8594,75,B,B,0.9955153156367942,45,0.892816221735436,0.5894441184853138,B
8595,75,B,B,0.9955153156367942,46,0.892816221735436,0.5998562004635568,B
8596,75,B,B,1.0282738543240832,47,0.892816221735436,0.61056664181007,B
8597,75,B,B,1.0282738543240832,48,0.892816221735436,0.6207546226030948,B
8598,75,B,M,1.0832506864339457,49,0.9166205298227497,0.6207546226030948,B
8599,75,B,B,1.118125364069536,50,0.9166205298227497,0.6325967831142004,B
8600,75,B,B,1.118125364069536,51,0.9166205298227497,0.6438881454619989,B
8601,75,B,M,1.1499329427415257,52,0.9425441312581692,0.6438881454619989,B
8602,75,B,M,1.1593685519179284,53,0.9642265733241452,0.6438881454619989,B
8603,75,B,M,1.1593685519179284,54,0.9819667531963073,0.6438881454619989,B
8604,75,B,B,1.2040754715548052,55,0.9819667531963073,0.6566196756004717,B
8605,75,B,B,1.2040754715548052,56,0.9819667531963073,0.6687853599550125,B
8606,75,B,M,1.2465761245911038,57,1.0040175341458737,0.6687853599550125,B
8607,75,B,B,1.2511527710849493,58,1.0040175341458737,0.6814455210665329,B
8608,75,B,B,1.2511527710849493,59,1.0040175341458737,0.6935669519179886,B
8609,75,B,B,1.254278815565607,60,1.0040175341458737,0.705248449077314,B
8610,75,B,B,1.254278815565607,61,1.0040175341458737,0.7164531504342179,B
8611,75,B,B,1.2570157342646795,62,1.0040175341458737,0.727264402110827,B
8612,75,B,B,1.2694039065724807,63,1.0040175341458737,0.7378945884728202,B
8613,75,B,B,1.2694039065724807,64,1.0040175341458737,0.7481159215131983,B
8614,75,B,B,1.30804810004946,65,1.0040175341458737,0.7586806795987882,B
8615,75,B,B,1.30804810004946,66,1.0040175341458737,0.7688541503478746,B
8616,75,B,B,1.3160117916566356,67,1.0040175341458737,0.778802471098943,B
8617,75,B,B,1.3160117916566356,68,1.0040175341458737,0.7883954946803303,B
8618,75,B,B,1.3653715294440532,69,1.0040175341458737,0.7985178812551326,B
8619,75,B,B,1.3653715294440532,70,1.0040175341458737,0.8082912200170105,B
8620,75,B,M,1.3933652022304757,71,1.0339673547677661,0.8082912200170105,B
8621,75,B,B,1.4015923196324944,72,1.0339673547677661,0.8183471708579508,B
8622,75,B,B,1.4015923196324944,73,1.0339673547677661,0.8280679233375265,B
8623,75,B,M,1.4387600014593194,74,1.0628811152457343,0.8280679233375265,B
8624,75,B,M,1.4387600014593194,75,1.0879397076599733,0.8280679233375265,B
8625,75,B,B,1.4577368296187503,76,1.0879397076599733,0.8383903644241041,B
8626,75,B,B,1.48577171978513,77,1.0879397076599733,0.8488319991879915,B
8627,75,B,B,1.48577171978513,78,1.0879397076599733,0.8589421534831841,B
8628,75,B,M,1.5677205693759264,79,1.1179260115172203,0.8589421534831841,B
8629,75,B,M,1.5677205693759264,80,1.1443845149206735,0.8589421534831841,B
8630,75,B,M,1.582514192937333,81,1.1687250525882655,0.8589421534831841,B
8631,75,B,M,1.582514192937333,82,1.1905034283961111,0.8589421534831841,B
8632,75,B,M,1.583868018547063,83,1.2101716579036588,0.8589421534831841,B
8633,75,B,M,1.583868018547063,84,1.2279667226962017,0.8589421534831841,B
8634,75,B,M,1.6107881036242055,85,1.2453676945565655,0.8589421534831841,B
8635,75,B,M,1.6107881036242055,86,1.2612555384290716,0.8589421534831841,B
8636,75,B,M,1.6502529369896837,87,1.277463763369097,0.8589421534831841,B
8637,75,B,M,1.6502529369896837,88,1.2923753303139205,0.8589421534831841,B
8638,75,B,B,1.691385111070156,89,1.2923753303139205,0.8719490746954806,B
8639,75,B,M,1.7274996484028986,90,1.3091108810096503,0.8719490746954806,B
8640,75,B,M,1.7274996484028986,91,1.3246067612834744,0.8719490746954806,B
8641,75,B,M,1.7907355754461363,92,1.3412542189321408,0.8719490746954806,B
8642,75,B,M,1.803194934975819,93,1.3571832091405436,0.8719490746954806,B
8643,75,B,M,1.803194934975819,94,1.372050266668386,0.8719490746954806,B
8644,75,B,M,1.9630521165014039,95,1.391114842469451,0.8719490746954806,B
8645,75,B,M,1.9630521165014039,96,1.4089878822829496,0.8719490746954806,B
8646,75,B,M,2.043170882067594,97,1.4282055489430903,0.8719490746954806,B
8647,75,B,M,2.043170882067594,98,1.4462927646232226,0.8719490746954806,B
8648,75,B,M,2.1295824556138956,99,1.4658153272229562,0.8719490746954806,B
8649,75,B,M,2.172213301548613,100,1.4854374931764467,0.8719490746954806,B
8650,75,B,M,2.3440411105903736,101,1.508642996349796,0.8719490746954806,B
8651,75,B,M,2.3440411105903736,102,1.5306271572508638,0.8719490746954806,B
8652,75,B,M,2.4219631937182866,103,1.5534819274166953,0.8719490746954806,B
8653,75,B,M,2.5251957785412933,104,1.5777747736948102,0.8719490746954806,B
8654,75,B,M,2.5375803295314623,105,1.6011846653005821,0.8719490746954806,B
8655,75,B,M,2.5375803295314623,106,1.6234798001632222,0.8719490746954806,B
8656,75,B,M,2.5508727943526757,107,1.6450470790978606,0.8719490746954806,B
8657,75,B,M,2.5508727943526757,108,1.6656340271718335,0.8719490746954806,B
8658,75,B,M,2.6499688385342384,109,1.687508134090998,0.8719490746954806,B
8659,75,B,M,2.6499688385342384,110,1.7084311928832423,0.8719490746954806,B
8660,75,B,M,2.8035767357108266,111,1.7317321618795738,0.8719490746954806,B
8661,75,B,M,2.9148695736817123,112,1.756380857958785,0.8719490746954806,B
8662,75,B,M,2.9148695736817123,113,1.7800234848102734,0.8719490746954806,B
8663,75,B,B,2.9353685619070546,114,1.7800234848102734,0.9036939898833509,B
8664,76,B,B,0.19845638103870697,1,1.7800234848102734,0.19845638103870697,B
8665,76,B,B,0.19845638103870697,2,1.7800234848102734,0.19845638103870697,B
8666,76,B,B,0.27471617440816737,3,1.7800234848102734,0.22387631216186044,B
8667,76,B,B,0.27471617440816737,4,1.7800234848102734,0.23658627772343716,B
8668,76,B,B,0.31566527577898196,5,1.7800234848102734,0.2524020773345461,B
8669,76,B,B,0.31566527577898196,6,1.7800234848102734,0.26294594374195207,B
8670,76,B,B,0.3911079920270453,7,1.7800234848102734,0.2812548077826797,B
8671,76,B,B,0.3911079920270453,8,1.7800234848102734,0.2949864558132254,B
8672,76,B,B,0.6255285248958541,9,1.7800234848102734,0.3317133523779619,B
8673,76,B,B,0.6255285248958541,10,1.7800234848102734,0.3610948696297511,B
8674,76,B,B,0.6449651984292902,11,1.7800234848102734,0.386901263156982,B
8675,76,B,B,0.6484707114215412,12,1.7800234848102734,0.40869871717902856,B
8676,76,B,B,0.6484707114215412,13,1.7800234848102734,0.4271427167361449,B
8677,76,B,B,0.6641735686326893,14,1.7800234848102734,0.4440734918716123,B
8678,76,B,B,0.6641735686326893,15,1.7800234848102734,0.4587468303223508,B
8679,76,B,B,0.7737596902129404,16,1.7800234848102734,0.47843513406551264,B
8680,76,B,B,0.8291162066850666,17,1.7800234848102734,0.49906343245489815,B
8681,76,B,B,0.8952553638720457,18,1.7800234848102734,0.5210740953114064,B
8682,76,B,B,0.8952553638720457,19,1.7800234848102734,0.5407678462882821,B
8683,76,B,B,0.9046787821378474,20,1.7800234848102734,0.5589633930807604,B
8684,76,B,B,0.9199059663466359,21,1.7800234848102734,0.5761511346648497,B
8685,76,B,B,0.9199059663466359,22,1.7800234848102734,0.5917763542867491,B
8686,76,B,B,0.9561779133327816,23,1.7800234848102734,0.6076199003322288,B
8687,76,B,B,1.0813696341049286,24,1.7800234848102734,0.6273594725727579,B
8688,76,B,B,1.0813696341049286,25,1.7800234848102734,0.6455198790340448,B
8689,76,B,B,1.1274823761425683,26,1.7800234848102734,0.6640568981536035,B
8690,76,B,B,1.1274823761425683,27,1.7800234848102734,0.6812208047457873,B
8691,76,B,B,1.1275858513223904,28,1.7800234848102734,0.6971624135520945,B
8692,76,B,B,1.1275858513223904,29,1.7800234848102734,0.712004601061415,B
8693,76,B,B,1.1292688474133719,30,1.7800234848102734,0.725913409273147,B
8694,76,B,B,1.135947749790518,31,1.7800234848102734,0.7391403234833847,B
8695,76,B,B,1.1482354885445667,32,1.7800234848102734,0.7519245473915467,B
8696,76,B,B,1.1482354885445667,33,1.7800234848102734,0.7639339698507291,B
8697,76,B,B,1.171546125512982,34,1.7800234848102734,0.7759225626643248,B
8698,76,B,B,1.171546125512982,35,1.7800234848102734,0.7872260930314293,B
8699,76,B,B,1.2633638494121622,36,1.7800234848102734,0.800452141819783,B
8700,76,B,B,1.2633638494121622,37,1.7800234848102734,0.8129632690520094,B
8701,76,B,B,1.2661434849628805,38,1.7800234848102734,0.8248890642075587,B
8702,76,B,B,1.3184641042402805,39,1.7800234848102734,0.837544834464808,B
8703,76,B,B,1.414177820074236,40,1.7800234848102734,0.8519606591050437,B
8704,76,B,B,1.414177820074236,41,1.7800234848102734,0.8656732727872191,B
8705,76,B,B,1.465889229228003,42,1.7800234848102734,0.8799641288929521,B
8706,76,B,B,1.5483305257847746,43,1.7800234848102734,0.8955075334718318,B
8707,76,B,B,1.5621492661878214,44,1.7800234848102734,0.9106584819426498,B
8708,76,B,B,1.5621492661878214,45,1.7800234848102734,0.9251360549258758,B
8709,76,B,B,1.6129544604324755,46,1.7800234848102734,0.940088628958628,B
8710,76,B,B,1.6345293549439361,47,1.7800234848102734,0.9548639635540601,B
8711,76,B,B,1.6345293549439361,48,1.7800234848102734,0.9690236592080158,B
8712,76,B,B,1.648299417305173,49,1.7800234848102734,0.9828864297814273,B
8713,76,B,B,1.648299417305173,50,1.7800234848102734,0.9961946895319023,B
8714,76,B,M,1.6598719175353287,51,1.6598719175353287,0.9961946895319023,B
8715,76,B,M,1.6598719175353287,52,1.6598719175353287,0.9961946895319023,B
8716,76,B,B,1.7242562807588981,53,1.6598719175353287,1.0104704070069415,B
8717,76,B,B,1.7408737981279963,54,1.6598719175353287,1.0245166260669618,B
8718,76,B,B,1.8451427248402252,55,1.6598719175353287,1.0400001373645704,B
8719,76,B,B,1.8451427248402252,56,1.6598719175353287,1.0549101852807863,B
8720,76,B,B,1.8645333979441021,57,1.6598719175353287,1.0696306073292101,B
8721,76,B,B,1.8645333979441021,58,1.6598719175353287,1.0838253000187617,B
8722,76,B,B,1.9200793304164536,59,1.6598719175353287,1.0984964233590722,B
8723,76,B,B,1.9200793304164536,60,1.6598719175353287,1.1126616458945444,B
8724,76,B,B,2.020367686950209,61,1.6598719175353287,1.1280464940480301,B
8725,76,B,B,2.020367686950209,62,1.6598719175353287,1.142918513929733,B
8726,76,B,M,2.0821850500292256,63,1.800642961699961,1.142918513929733,B
8727,76,B,M,2.0821850500292256,64,1.8710284837822773,1.142918513929733,B
8728,76,B,B,2.1592569879086523,65,1.8710284837822773,1.159579800388404,B
8729,76,B,M,2.159713736291284,66,1.9287655342840786,1.159579800388404,B
8730,76,B,B,2.2393365575798505,67,1.9287655342840786,1.1769952319560077,B
8731,76,B,M,2.324126552505999,68,1.994659037321065,1.1769952319560077,B
8732,76,B,M,2.3812264604994584,69,2.0498829549179787,1.1769952319560077,B
8733,76,B,M,2.3812264604994584,70,2.0913008931156636,1.1769952319560077,B
8734,76,B,M,2.4609529019123366,71,2.132373338537516,1.1769952319560077,B
8735,76,B,M,2.518955245724472,72,2.1710315292562115,1.1769952319560077,B
8736,76,B,M,2.5729023564698768,73,2.20756524082109,1.1769952319560077,B
8737,76,B,M,2.5729023564698768,74,2.238010000458489,1.1769952319560077,B
8738,76,B,M,2.579021388239454,75,2.264241645672409,1.1769952319560077,B
8739,76,B,M,2.579021388239454,76,2.2867259129986266,1.1769952319560077,B
8740,76,B,M,2.5944775546954473,77,2.3072426891117477,1.1769952319560077,B
8741,76,B,B,2.6057982919772225,78,2.3072426891117477,1.199674645607138,B
8742,76,B,B,2.6057982919772225,79,2.3072426891117477,1.2216453275816708,B
8743,76,B,B,2.6744960682150323,80,2.3072426891117477,1.2439968774375687,B
8744,76,B,M,2.9370653365965436,81,2.3466066045795477,1.2439968774375687,B
8745,76,B,M,2.9370653365965436,82,2.3813394711687828,1.2439968774375687,B
8746,76,B,M,2.9408867156498784,83,2.4124254291955105,1.2439968774375687,B
8747,76,B,M,2.9408867156498784,84,2.440239181114162,1.2439968774375687,B
8748,76,B,M,2.9852953560453726,85,2.467491989860722,1.2439968774375687,B
8749,76,B,M,2.9852953560453726,86,2.492149293012372,1.2439968774375687,B
8750,76,B,M,3.0304358096920248,87,2.516616861952356,1.2439968774375687,B
8751,76,B,M,3.0304358096920248,88,2.5389568162019067,1.2439968774375687,B
8752,76,B,M,3.039972375447302,89,2.559832464503798,1.2439968774375687,B
8753,76,B,M,3.039972375447302,90,2.579038060941538,1.2439968774375687,B
8754,76,B,M,3.0473890898014124,91,2.5970515620515333,1.2439968774375687,B
8755,76,B,M,3.0473890898014124,92,2.6137307297459733,1.2439968774375687,B
8756,76,B,M,3.16875629709036,93,2.633553071436844,1.2439968774375687,B
8757,76,B,M,3.16875629709036,94,2.652008355080069,1.2439968774375687,B
8758,76,B,M,3.2069849405782636,95,2.6705075745966753,1.2439968774375687,B
8759,76,B,M,3.359615037224668,96,2.692736847584675,1.2439968774375687,B
8760,76,B,M,3.359615037224668,97,2.713576791010925,1.2439968774375687,B
8761,76,B,M,3.460461173823181,98,2.7362096510961447,1.2439968774375687,B
8762,76,B,M,3.460461173823181,99,2.757511166470469,1.2439968774375687,B
8763,76,B,M,3.5371940203208716,100,2.7797878194376233,1.2439968774375687,B
8764,76,B,M,3.5714769850600088,101,2.801779185149356,1.2439968774375687,B
8765,76,B,M,3.7082806155407573,102,2.826279223808583,1.2439968774375687,B
8766,76,B,M,3.7082806155407573,103,2.8494897867489035,1.2439968774375687,B
8767,76,B,M,3.8306588583497114,104,2.874647968072001,1.2439968774375687,B
8768,76,B,M,3.890985365983252,105,2.9000564030197826,1.2439968774375687,B
8769,76,B,M,3.890985365983252,106,2.9242254021164524,1.2439968774375687,B
8770,76,B,M,3.923308769097324,107,2.948013101330283,1.2439968774375687,B
8771,76,B,M,3.9571413948510186,108,2.971481201179602,1.2439968774375687,B
8772,76,B,M,3.9571413948510186,109,2.993882569217589,1.2439968774375687,B
8773,76,B,M,4.032615276813936,110,3.0169655182752857,1.2439968774375687,B
8774,76,B,M,4.032615276813936,111,3.039044860852213,1.2439968774375687,B
8775,76,B,M,4.194068819256055,112,3.0636198386905926,1.2439968774375687,B
8776,76,B,M,4.333612613749067,113,3.090078021504311,1.2439968774375687,B
8777,76,B,M,4.333612613749067,114,3.1154562784888977,1.2439968774375687,B
8778,77,B,B,0.0987197465360944,1,3.1154562784888977,0.0987197465360944,B
8779,77,B,B,0.11154563088132395,2,3.1154562784888977,0.10513268870870918,B
8780,77,B,B,0.22668065255961733,3,3.1154562784888977,0.1456486766590119,B
8781,77,B,B,0.2855507202373253,4,3.1154562784888977,0.18062418755359025,B
8782,77,B,B,0.2855507202373253,5,3.1154562784888977,0.2016094940903373,B
8783,77,B,B,0.34812171584648616,6,3.1154562784888977,0.2260281977163621,B
8784,77,B,B,0.34812171584648616,7,3.1154562784888977,0.24347012887780842,B
8785,77,B,B,0.3724088344935987,8,3.1154562784888977,0.2595874670797822,B
8786,77,B,B,0.40954870504581925,9,3.1154562784888977,0.2762498268537863,B
8787,77,B,B,0.40954870504581925,10,3.1154562784888977,0.2895797146729896,B
8788,77,B,B,0.4616790320780599,11,3.1154562784888977,0.30522510716435963,B
8789,77,B,B,0.4616790320780599,12,3.1154562784888977,0.3182629342405013,B
8790,77,B,B,0.46754931415466494,13,3.1154562784888977,0.3297465019262062,B
8791,77,B,B,0.46754931415466494,14,3.1154562784888977,0.33958955994252465,B
8792,77,B,B,0.4704742715446766,15,3.1154562784888977,0.34831520738266813,B
8793,77,B,B,0.4916378843249616,16,3.1154562784888977,0.3572728746915615,B
8794,77,B,B,0.4916378843249616,17,3.1154562784888977,0.36517669878764386,B
8795,77,B,B,0.5974708049458952,18,3.1154562784888977,0.3780819269075467,B
8796,77,B,B,0.5974708049458952,19,3.1154562784888977,0.3896287099621966,B
8797,77,B,B,0.6183615540147162,20,3.1154562784888977,0.40106535216482264,B
8798,77,B,B,0.6183615540147162,21,3.1154562784888977,0.4114127903481509,B
8799,77,B,B,0.622822346986597,22,3.1154562784888977,0.4210223156498985,B
8800,77,B,B,0.622822346986597,23,3.1154562784888977,0.4297962300558419,B
8801,77,B,B,0.6436920899668924,24,3.1154562784888977,0.43870855755213567,B
8802,77,B,B,0.6618889667074206,25,3.1154562784888977,0.4476357739183471,B
8803,77,B,B,0.6618889667074206,26,3.1154562784888977,0.4558762813333115,B
8804,77,B,B,0.6672433073023317,27,3.1154562784888977,0.4637046897025345,B
8805,77,B,B,0.6866835033878474,28,3.1154562784888977,0.4716682187627242,B
8806,77,B,B,0.6866835033878474,29,3.1154562784888977,0.4790825389222112,B
